OrderID,OrderDate,ShippedDate,Freight,CustomerID,CompanyName,Region,Country,ProductID,Quantity,UnitPrice,UnitsInStock,UnitsOnOrder,Discount
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,9,13,97,29,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,76,44,18,57,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,1,7,18,39,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,14,14,23.25,35,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,53,5,32.8,0,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,75,42,7.75,125,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,60,7,34,19,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,42,11,14,26,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,27,34,43.9,49,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,69,26,36,26,0,0.0
11191,2019-02-08 10:47:43,2019-02-12 19:04:46,275.75,FURIB,Furia Bacalhau e Frutos do Mar,Southern Europe,Portugal,32,3,32,9,40,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,33,32,2.5,112,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,66,26,17,4,100,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,57,36,19.5,36,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,56,21,38,21,10,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,13,7,6,24,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,19,36,9.2,25,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,16,3,17.45,29,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,27,3,43.9,49,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,45,37,9.5,5,70,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,8,4,40,6,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,4,13,22,53,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,69,1,36,26,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,55,8,24,115,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,32,16,32,9,40,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,62,23,49.3,17,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,47,31,9.5,36,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,3,11,10,13,70,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,34,30,14,111,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,76,45,18,57,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,7,21,30,15,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,41,36,9.65,85,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,67,2,14,52,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,75,47,7.75,125,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,35,33,18,20,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,48,45,12.75,15,70,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,21,29,10,3,40,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,39,49,18,69,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,15,36,15.5,39,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,28,49,45.6,26,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,5,24,21.35,0,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,65,44,21.05,76,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,2,4,19,17,40,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,52,35,7,38,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,18,32,62.5,42,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,64,50,33.25,22,80,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,1,50,18,39,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,26,40,31.23,15,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,40,11,18.4,123,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,46,38,12,95,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,50,37,16.25,65,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,49,29,20,10,60,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,51,19,53,20,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,36,30,19,112,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,12,23,38,86,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,61,9,28.5,113,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,63,14,43.9,24,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,6,13,25,120,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,29,7,123.79,0,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,53,23,32.8,0,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,24,46,4.5,20,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,11,13,21,22,30,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,31,29,12.5,0,70,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,17,27,39,0,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,23,5,9,61,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,20,1,81,40,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,30,43,25.89,10,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,73,38,15,101,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,10,45,31,31,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,54,26,7.45,21,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,14,50,23.25,35,0,0.0
11192,2015-05-01 03:31:43,2015-05-11 18:07:58,408.25,QUEEN,Queen Cozinha,South America,Brazil,22,8,21,104,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,25,17,14,76,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,65,24,21.05,76,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,32,28,32,9,40,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,34,42,14,111,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,23,41,9,61,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,18,22,62.5,42,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,10,7,31,31,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,53,42,32.8,0,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,55,2,24,115,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,67,23,14,52,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,37,28,26,11,50,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,63,41,43.9,24,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,40,36,18.4,123,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,51,20,53,20,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,45,25,9.5,5,70,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,8,11,40,6,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,49,39,20,10,60,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,6,4,25,120,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,59,50,55,79,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,64,29,33.25,22,80,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,2,40,19,17,40,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,1,16,18,39,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,36,41,19,112,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,12,46,38,86,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,33,50,2.5,112,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,26,11,31.23,15,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,76,28,18,57,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,66,28,17,4,100,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,5,39,21.35,0,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,29,20,123.79,0,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,48,24,12.75,15,70,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,56,39,38,21,10,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,10,48,31,31,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,13,46,6,24,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,26,10,31.23,15,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,34,38,14,111,0,0.0
11193,2022-05-13 02:05:08,2022-06-03 14:35:09,193.75,CENTC,Centro comercial Moctezuma,Central America,Mexico,36,41,19,112,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,21,44,10,3,40,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,59,29,55,79,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,67,29,14,52,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,64,6,33.25,22,80,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,74,5,10,4,20,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,36,12,19,112,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,65,37,21.05,76,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,34,38,14,111,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,52,49,7,38,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,41,35,9.65,85,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,45,38,9.5,5,70,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,18,45,62.5,42,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,62,34,49.3,17,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,42,46,14,26,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,49,25,20,10,60,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,46,2,12,95,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,12,46,38,86,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,40,6,18.4,123,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,60,32,34,19,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,77,8,13,32,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,68,48,12.5,6,10,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,3,17,10,13,70,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,16,1,17.45,29,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,63,31,43.9,24,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,11,9,21,22,30,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,61,1,28.5,113,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,43,1,46,17,10,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,9,21,97,29,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,23,18,9,61,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,1,31,18,39,0,0.0
11194,2022-03-07 17:25:49,2022-03-08 11:48:36,271.5,BERGS,Berglunds snabbköp,Northern Europe,Sweden,28,20,45.6,26,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,53,50,32.8,0,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,15,10,15.5,39,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,41,8,9.65,85,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,52,40,7,38,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,71,23,21.5,26,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,13,26,6,24,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,17,31,39,0,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,26,42,31.23,15,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,11,34,21,22,30,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,75,1,7.75,125,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,28,29,45.6,26,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,49,26,20,10,60,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,3,42,10,13,70,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,64,24,33.25,22,80,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,68,11,12.5,6,10,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,54,29,7.45,21,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,73,14,15,101,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,24,35,4.5,20,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,16,3,17.45,29,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,62,2,49.3,17,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,31,46,12.5,0,70,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,33,43,2.5,112,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,72,24,34.8,14,0,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,74,14,10,4,20,0.0
11195,2022-06-06 03:56:04,2022-06-22 15:06:39,172.25,LEHMS,Lehmanns Marktstand,Western Europe,Germany,51,42,53,20,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,43,36,46,17,10,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,72,32,34.8,14,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,11,26,21,22,30,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,62,44,49.3,17,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,49,13,20,10,60,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,10,22,31,31,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,9,28,97,29,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,58,46,13.25,62,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,55,25,24,115,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,66,14,17,4,100,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,40,28,18.4,123,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,12,37,38,86,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,17,3,39,0,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,16,11,17.45,29,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,2,49,19,17,40,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,15,11,15.5,39,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,18,26,62.5,42,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,37,48,26,11,50,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,70,38,15,15,10,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,73,38,15,101,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,50,40,16.25,65,0,0.0
11196,2022-05-06 16:05:49,2022-05-19 06:41:16,456.25,WARTH,Wartian Herkku,Scandinavia,Finland,31,24,12.5,0,70,0.0
